EntrezID	Symbol	GeneLength
6733	SRPK2	14444
6734	SRPR	5317
58477	SRPRB	5040
8406	SRPX	2663
27286	SRPX2	3808
63826	SRR	6315
402055	SRRD	4700
10250	SRRM1	9667
23524	SRRM2	14171
222183	SRRM3	9117
84530	SRRM4	8824
51593	SRRT	8034
6426	SRSF1	14785
10772	SRSF10	11687
171472	SRSF10P2	1056
9295	SRSF11	17956
135295	SRSF12	5856
6427	SRSF2	3780
6428	SRSF3	7698
6429	SRSF4	12444
6430	SRSF5	6035
6431	SRSF6	5919
6432	SRSF7	5714
10929	SRSF8	5002
8683	SRSF9	6562
54021	SRSF9P1	214
6736	SRY	897
6760	SS18	7500
26039	SS18L1	6407
51188	SS18L2	1297
6741	SSB	5106
23635	SSBP2	8629
23648	SSBP3	8165
170463	SSBP4	5725
284297	SSC5D	7221
6744	SSFA2	11137
54434	SSH1	11027
85464	SSH2	12748
54961	SSH3	5944
8636	SSNA1	1781
8082	SSPN	8020
23145	SSPO	9745
6746	SSR2	6387
6747	SSR3	8597
6748	SSR4	4563
6749	SSRP1	6354
6750	SST	1497
6751	SSTR1	4299
6753	SSTR3	2828
6754	SSTR4	1267
6755	SSTR5	2758
29101	SSU72	7208
6756	SSX1	1384
6757	SSX2	2834
727837	SSX2B	2838
117178	SSX2IP	8953
10214	SSX3	2588
6759	SSX4	1442
548313	SSX4B	1442
6758	SSX5	1384
280657	SSX6	2398
280658	SSX7	1340
280659	SSX8	1651
280660	SSX9	579
100287603	SSXP10	726
326590	SSXP7	342
6767	ST13	3808
9705	ST18	14826
6482	ST3GAL1	13118
6483	ST3GAL2	6219
6487	ST3GAL3	6359
6484	ST3GAL4	8727
8869	ST3GAL5	11049
10402	ST3GAL6	12739
6764	ST5	18714
6480	ST6GAL1	10432
84620	ST6GAL2	8473
55808	ST6GALNAC1	3767
10610	ST6GALNAC2	7261
256435	ST6GALNAC3	1255
27090	ST6GALNAC4	3029
81849	ST6GALNAC5	4842
54879	ST7L	11818
6489	ST8SIA1	16104
51046	ST8SIA3	12062
7903	ST8SIA4	8503
29906	ST8SIA5	4838
338596	ST8SIA6	3196
23166	STAB1	10810
55576	STAB2	9405
6769	STAC	5280
342667	STAC2	3805
10274	STAG1	11314
10735	STAG2	9501
442582	STAG3L2	5723
64940	STAG3L4	5051
8027	STAM	7387
10254	STAM2	7477
10617	STAMBP	23941
26228	STAP1	2808
55620	STAP2	3502
6770	STAR	4674
90627	STARD13	18528
10948	STARD3	6609
83930	STARD3NL	5311
134429	STARD4	5735
80765	STARD5	3181
147323	STARD6	1405
56910	STARD7	5614
9754	STARD8	6056
57519	STARD9	21190
6772	STAT1	10589
6773	STAT2	8129
6774	STAT3	10629
6775	STAT4	7189
6776	STAT5A	6778
6777	STAT5B	8780
6778	STAT6	10225
6780	STAU1	6742
6781	STC1	4510
8614	STC2	9346
26872	STEAP1	3342
261729	STEAP2	9252
55240	STEAP3	4752
79689	STEAP4	5777
474171	STGC3	1323
246744	STH	477
6786	STIM1	12036
57620	STIM2	10122
10963	STIP1	4725
6793	STK10	11378
6794	STK11	9565
114790	STK11IP	7434
8576	STK16	6106
9263	STK17A	7089
9262	STK17B	8947
373159	STK19P	1193
8428	STK24	12692
10494	STK25	10657
6788	STK3	12523
56164	STK31	6505
202374	STK32A	7634
55351	STK32B	5991
282974	STK32C	5769
65975	STK33	7633
140901	STK35	8242
27148	STK36	7308
11329	STK38	10804
23012	STK38L	7512
27347	STK39	7978
6789	STK4	12015
7955	STL	7187
3925	STMN1	8215
11075	STMN2	2738
50861	STMN3	4391
81551	STMN4	3815
2040	STOM	6386
9399	STOML1	6457
30968	STOML2	3390
161003	STOML3	2205
286749	STON1-GTF2A1L	10662
85439	STON2	12979
219736	STOX1	5003
56977	STOX2	6958
201254	STRA13	1536
64220	STRA6	8484
346673	STRA8	993
92335	STRADA	7819
55437	STRADB	4612
11171	STRAP	5521
554225	STRCP1	6713
6801	STRN	15280
29966	STRN3	5403
29888	STRN4	8904
412	STS	8080
201595	STT3B	8108
10273	STUB1	2697
8677	STX10	2733
8676	STX11	5511
23673	STX12	6028
55014	STX17	17951
53407	STX18	10013
415117	STX19	1154
6804	STX1A	3854
2054	STX2	3734
6810	STX4	5132
6811	STX5	6127
10228	STX6	10467
8417	STX7	11091
9482	STX8	3560
6812	STXBP1	8571
6813	STXBP2	9880
6814	STXBP3	6935
252983	STXBP4	8673
134957	STXBP5	15209
9515	STXBP5L	10993
29091	STXBP6	8851
55359	STYK1	3429
6815	STYX	4895
10923	SUB1	11375
728938	SUB1P1	1170
8803	SUCLA2	7651
646520	SUCLA2P1	1984
8802	SUCLG1	7324
8801	SUCLG2	3720
56670	SUCNR1	1819
64426	SUDS3	7296
51684	SUFU	8013
10910	SUGT1	5187
23213	SULF1	11420
55959	SULF2	10349
6817	SULT1A1	9393
6799	SULT1A2	3343
27284	SULT1B1	1671
6819	SULT1C2	8755
442038	SULT1C3	915
27233	SULT1C4	3940
6822	SULT2A1	1988
6820	SULT2B1	2900
25830	SULT4A1	4959
391365	SULT6B1	1321
285362	SUMF1	7987
25870	SUMF2	6454
7341	SUMO1	1932
391257	SUMO1P1	1215
474338	SUMO1P3	1972
6613	SUMO2	3396
285829	SUMO2P1	1019
6612	SUMO3	3037
387082	SUMO4	760
256979	SUN3	1994
140732	SUN5	3954
6821	SUOX	4811
11198	SUPT16H	8525
8464	SUPT3H	8461
6827	SUPT4H1	1863
6829	SUPT5H	8071
6830	SUPT6H	11393
9913	SUPT7L	6930
6832	SUPV3L1	6215
6834	SURF1	3594
6836	SURF4	9822
64420	SUSD1	4558
56241	SUSD2	5367
203328	SUSD3	4492
55061	SUSD4	5806
26032	SUSD5	5070
6839	SUV39H1	4695
79723	SUV39H2	4653
51111	SUV420H1	10788
84787	SUV420H2	5054
23512	SUZ12	8699
9900	SV2A	6219
9899	SV2B	12258
22987	SV2C	11570
79987	SVEP1	17682
6840	SVIL	18455
258010	SVIP	5246
55530	SVOP	3420
136306	SVOPL	6307
23075	SWAP70	7125
94056	SYAP1	5450
55638	SYBU	7625
93426	SYCE1	5258
100130958	SYCE1L	1459
256126	SYCE2	2093
342898	SYCN	583
10388	SYCP2	6974
50511	SYCP3	3833
85360	SYDE1	4441
84144	SYDE2	6815
25949	SYF2	4824
6850	SYK	14042
8189	SYMPK	9216
6853	SYN1	4120
6854	SYN2	6748
8224	SYN3	5811
81493	SYNC	4688
10492	SYNCRIP	9889
23345	SYNE1	46361
23224	SYNE2	31694
9144	SYNGR2	4538
138916	SYNGR2P2	1404
9143	SYNGR3	3696
23546	SYNGR4	1222
8867	SYNJ1	10822
8871	SYNJ2	17467
23336	SYNM	7832
11346	SYNPO	10593
171024	SYNPO2	14869
79933	SYNPO2L	6143
132204	SYNPR	4348
11276	SYNRG	16791
6855	SYP	5305
6856	SYPL1	3572
284612	SYPL2	5669
767557	SYS1-DBNDD2	9343
6857	SYT1	6700
341359	SYT10	5068
23208	SYT11	5836
91683	SYT12	10847
57586	SYT13	5558
255928	SYT14	6049
401135	SYT14L	2688
83849	SYT15	9363
83851	SYT16	3579
127833	SYT2	7888
6860	SYT4	4414
6861	SYT5	3666
148281	SYT6	5952
9066	SYT7	7349
90019	SYT8	4852
143425	SYT9	7090
84958	SYTL1	7193
54843	SYTL2	13047
94120	SYTL3	7671
94121	SYTL4	8493
94122	SYTL5	6185
84447	SYVN1	5335
6862	T	2856
134864	TAAR1	1358
9287	TAAR2	1184
9288	TAAR3	1311
9038	TAAR5	1160
319100	TAAR6	1091
83551	TAAR8	1054
134860	TAAR9	1086
23118	TAB2	10576
257397	TAB3	13391
643199	TAB3P1	926
6863	TAC1	2275
6866	TAC3	1601
255061	TAC4	683
6867	TACC1	24524
10579	TACC2	21964
10460	TACC3	8784
51204	TACO1	2931
6869	TACR1	5402
6865	TACR2	2984
6870	TACR3	1755
4070	TACSTD2	2803
117143	TADA1	5399
6871	TADA2A	6688
93624	TADA2B	6816
10474	TADA3	4952
6872	TAF1	13385
6881	TAF10	6115
6882	TAF11	5623
6883	TAF12	3557
6884	TAF13	2201
8148	TAF15	15166
9015	TAF1A	4509
9014	TAF1B	6088
9013	TAF1C	8704
138474	TAF1L	6221
6873	TAF2	7283
83860	TAF3	6901
6874	TAF4	10564
6875	TAF4B	4936
6877	TAF5	3383
27097	TAF5L	7070
6878	TAF6	6319
10629	TAF6L	4706
6879	TAF7	2694
54457	TAF7L	2819
129685	TAF8	7173
6880	TAF9	5845
51616	TAF9B	3029
163088	TAF9P3	2856
117289	TAGAP	7795
6876	TAGLN	9906
8407	TAGLN2	1364
29114	TAGLN3	2504
6887	TAL2	656
6888	TALDO1	5348
85461	TANC1	15422
26115	TANC2	20678
10010	TANK	8021
57551	TAOK1	11299
9344	TAOK2	9845
51347	TAOK3	12060
6890	TAP1	6975
6892	TAPBP	5318
55080	TAPBPL	8112
202018	TAPT1	9922
6894	TARBP1	11585
6895	TARBP2	4156
23435	TARDBP	5962
441864	TARM1	1422
6897	TARS	4460
80222	TARS2	5256
123283	TARSL2	5904
80835	TAS1R1	3318
80834	TAS1R2	2521
83756	TAS1R3	4188
50834	TAS2R1	3864
50839	TAS2R10	1148
50838	TAS2R13	1642
50833	TAS2R16	1004
338414	TAS2R18	941
259294	TAS2R19	1003
259295	TAS2R20	1914
50831	TAS2R3	1285
259293	TAS2R30	1686
259290	TAS2R31	1021
5726	TAS2R38	1143
259285	TAS2R39	1017
50832	TAS2R4	2376
259286	TAS2R40	1052
259287	TAS2R41	924
353164	TAS2R42	945
259289	TAS2R43	1035
259292	TAS2R46	930
54429	TAS2R5	1164
259296	TAS2R50	1007
338398	TAS2R60	957
338399	TAS2R62P	353
338413	TAS2R63P	529
338412	TAS2R64P	2401
50837	TAS2R7	1465
50836	TAS2R8	1651
50835	TAS2R9	1076
55617	TASP1	30587
6898	TAT	5378
83940	TATDN1	4899
128387	TATDN3	3893
8887	TAX1BP1	12258
6901	TAZ	6157
23216	TBC1D1	12685
26000	TBC1D10B	7106
374403	TBC1D10C	5912
23232	TBC1D12	7227
54662	TBC1D13	6439
57533	TBC1D14	11775
64786	TBC1D15	14189
125058	TBC1D16	18259
79735	TBC1D17	7954
55296	TBC1D19	3738
55357	TBC1D2	5632
128637	TBC1D20	8715
161514	TBC1D21	1226
25771	TBC1D22A	7835
55633	TBC1D22B	5119
55773	TBC1D23	8129
254272	TBC1D28	4483
26083	TBC1D29	3838
23102	TBC1D2B	9787
729873	TBC1D3	13687
23329	TBC1D30	8932
414059	TBC1D3B	3042
414060	TBC1D3C	2900
84218	TBC1D3F	5921
654341	TBC1D3G	3533
729877	TBC1D3H	3271
9882	TBC1D4	11774
9779	TBC1D5	11535
51256	TBC1D7	19038
11138	TBC1D8	8341
54885	TBC1D8B	9465
23158	TBC1D9	6698
6902	TBCA	6668
494540	TBCAP1	604
494542	TBCAP3	549
1155	TBCB	4981
6903	TBCC	1825
6904	TBCD	15176
219899	TBCEL	6102
93627	TBCK	65655
29110	TBK1	5403
9755	TBKBP1	4817
6907	TBL1X	13705
79718	TBL1XR1	11254
286555	TBL1YP1	1090
26608	TBL2	5818
10607	TBL3	4123
6908	TBP	5218
9519	TBPL1	5811
387332	TBPL2	1371
10716	TBR1	9697
84897	TBRG1	10998
6899	TBX1	3615
347853	TBX10	1549
6913	TBX15	3615
9096	TBX18	7865
6909	TBX2	6170
57057	TBX20	1875
30009	TBX21	2617
50945	TBX22	2818
6926	TBX3	7450
9496	TBX4	4393
6910	TBX5	5680
6911	TBX6	3276
6915	TBXA2R	2797
6916	TBXAS1	8565
123036	TC2N	7746
146771	TCAM1P	4720
8557	TCAP	2683
6917	TCEA1	5097
6918	TCEA1P1	1603
399511	TCEA1P2	2606
6919	TCEA2	12010
6920	TCEA3	6524
140597	TCEAL2	2112
79921	TCEAL4	2668
340543	TCEAL5	1166
158931	TCEAL6	2082
56849	TCEAL7	2157
90843	TCEAL8	1275
170082	TCEANC	6431
6921	TCEB1	5455
283747	TCEB1P2	655
100287579	TCEB1P22	343
6923	TCEB2	1149
51224	TCEB3B	3025
162699	TCEB3C	2416
728929	TCEB3CL	2181
10915	TCERG1	15353
256536	TCERG1L	6476
6939	TCF15	1468
6941	TCF19	6094
6942	TCF20	10733
6943	TCF21	6170
150921	TCF23	876
100129654	TCF24	2589
6929	TCF3	6969
6925	TCF4	24631
6932	TCF7	11983
83439	TCF7L1	4698
6934	TCF7L2	13460
10732	TCFL5	8809
7062	TCHH	7668
126637	TCHHL1	3603
84260	TCHP	9201
10312	TCIRG1	6936
8115	TCL1A	2405
6947	TCN1	1584
6948	TCN2	4423
6949	TCOF1	12774
6953	TCP10	7685
401285	TCP10L2	5626
6954	TCP11	3780
55346	TCP11L1	5659
255394	TCP11L2	7758
647047	TCP1P1	926
400013	TCP1P3	498
6988	TCTA	3146
202500	TCTE1	2937
6991	TCTE3	2689
200132	TCTEX1D1	3361
343521	TCTEX1D4	1755
79600	TCTN1	12741
79867	TCTN2	3874
26123	TCTN3	4177
6996	TDG	5659
6997	TDGF1	5062
157739	TDH	2248
6999	TDO2	5240
55775	TDP1	9613
51567	TDP2	5231
7002	TDPX2	2359
56165	TDRD1	6542
126668	TDRD10	5127
91646	TDRD12	7025
81550	TDRD3	11290
163589	TDRD5	4722
221400	TDRD6	12784
23424	TDRD7	6155
122402	TDRD9	5526
732253	TDRG1	4828
11022	TDRKH	6022
7003	TEAD1	11838
8463	TEAD2	3551
7005	TEAD3	6754
7004	TEAD4	2752
7006	TEC	5208
25851	TECPR1	8625
9895	TECPR2	10310
9524	TECR	5851
253017	TECRL	5669
7007	TECTA	7808
6975	TECTB	1331
127670	TEDDM1	2500
7008	TEF	5187
7010	TEK	6505
83659	TEKT1	4450
27285	TEKT2	2505
64518	TEKT3	2891
150483	TEKT4	3027
146279	TEKT5	1835
9894	TELO2	5875
23371	TENC1	9831
7011	TEP1	13183
374739	TEPP	3099
7012	TERC	541
7013	TERF1	6357
348567	TERF1P1	372
648283	TERF1P4	1261
7014	TERF2	7177
54386	TERF2IP	5398
644899	TERF2IPP1	1154
7015	TERT	4632
26136	TES	5463
54997	TESC	2481
7016	TESK1	3968
10420	TESK2	4326
80312	TET1	10205
54790	TET2	18048
200424	TET3	12163
54881	TEX10	11226
83639	TEX101	1769
56159	TEX11	3495
56157	TEX13A	1386
56156	TEX13B	1507
56155	TEX14	5349
56154	TEX15	11661
400629	TEX19	1995
55852	TEX2	9433
441687	TEX21P	1076
113419	TEX261	5809
1527	TEX28	2346
728447	TEX28P1	1768
653363	TEX28P2	1768
374618	TEX9	9477
7019	TFAM	8229
260341	TFAMP1	2223
260340	TFAMP2	883
7020	TFAP2A	8938
7021	TFAP2B	8126
7022	TFAP2C	4276
83741	TFAP2D	2171
339488	TFAP2E	2916
7023	TFAP4	7461
51106	TFB1M	7865
64216	TFB2M	3168
29842	TFCP2L1	9717
7027	TFDP1	7234
391158	TFDP1P	580
7029	TFDP2	11459
51270	TFDP3	1689
7030	TFE3	5937
7942	TFEB	6121
22797	TFEC	9227
7032	TFF2	1084
7033	TFF3	1167
10342	TFG	8708
24144	TFIP11	7016
100129696	TFP1	11303
7035	TFPI	12783
7980	TFPI2	5037
29844	TFPT	1494
7036	TFR2	5146
7037	TFRC	9508
7038	TG	13978
23483	TGDS	4392
7039	TGFA	6426
7040	TGFB1	3624
7041	TGFB1I1	5377
7042	TGFB2	12583
7043	TGFB3	6227
7045	TGFBI	7834
7046	TGFBR1	8427
7048	TGFBR2	5806
7049	TGFBR3	11648
9392	TGFBRAP1	7052
7050	TGIF1	8235
126052	TGIF1P1	748
90316	TGIF2LX	847
90655	TGIF2LY	1006
7051	TGM1	3972
7052	TGM2	9742
7053	TGM3	3338
7047	TGM4	9495
9333	TGM5	3811
343641	TGM6	2292
116179	TGM7	2301
10618	TGOLN2	6553
96764	TGS1	6059
7054	TH	3233
390816	THA1P	2867
63892	THADA	17199
55145	THAP1	2727
56906	THAP10	3777
57215	THAP11	2115
90326	THAP3	4827
51078	THAP4	3327
152815	THAP6	9832
80764	THAP7	3024
199745	THAP8	2883
79725	THAP9	5182
7056	THBD	4213
7057	THBS1	14037
7058	THBS2	8975
7059	THBS3	8224
7060	THBS4	4898
51298	THEG	2196
117145	THEM4	6585
284486	THEM5	1145
387357	THEMIS	4590
54974	THG1L	3971
79896	THNSL1	4237
55258	THNSL2	9169
9984	THOC1	12103
57187	THOC2	10244
84321	THOC3	5057
8563	THOC5	7382
79228	THOC6	1868
80145	THOC7	2539
7064	THOP1	5978
7066	THPO	2004
7067	THRA	7555
9967	THRAP3	10207
391524	THRAP3P1	904
7068	THRB	9875
7069	THRSP	2089
79875	THSD4	19592
221981	THSD7A	10884
80731	THSD7B	6918
79178	THTPA	7453
80745	THUMPD2	6247
25917	THUMPD3	5066
7070	THY1	5070
29087	THYN1	2994
7073	TIAL1	8661
7074	TIAM1	11606
148022	TICAM1	2718
7075	TIE1	9756
92610	TIFA	4734
200765	TIGD1	2448
166815	TIGD2	2911
220359	TIGD3	2012
201798	TIGD4	6030
84948	TIGD5	2414
81789	TIGD6	4634
91151	TIGD7	6447
201633	TIGIT	7252
91937	TIMD4	1680
8914	TIMELESS	5968
26519	TIMM10	1361
10440	TIMM17A	4051
10245	TIMM17B	3668
29928	TIMM22	2380
10469	TIMM44	6643
92609	TIMM50	7522
1678	TIMM8A	3475
399520	TIMM8AP1	709
26521	TIMM8B	3826
26520	TIMM9	3077
7076	TIMP1	3429
7077	TIMP2	5913
7078	TIMP3	6405
7079	TIMP4	2042
27283	TINAG	4092
64129	TINAGL1	22083
26277	TINF2	3232
25976	TIPARP	5574
261726	TIPRL	4763
114609	TIRAP	6021
93643	TJAP1	7449
7082	TJP1	13540
9414	TJP2	13419
27134	TJP3	4394
7083	TK1	2799
7084	TK2	8036
7086	TKT	9834
8277	TKTL1	3967
84076	TKTL2	2801
116238	TLCD1	2929
727910	TLCD2	5971
7088	TLE1	6976
7089	TLE2	4617
7090	TLE3	13108
7091	TLE4	9566
79816	TLE6	3774
9874	TLK1	12661
11011	TLK2	12058
646202	TLK2P1	3195
553121	TLK2P2	994
7092	TLL1	8805
7093	TLL2	8528
7094	TLN1	10783
83660	TLN2	16762
81793	TLR10	4448
7097	TLR2	7115
7098	TLR3	3998
7099	TLR4	8178
7100	TLR5	4925
51311	TLR8	4691
3195	TLX1	3328
100038246	TLX1NB	3032
3196	TLX2	3533
30012	TLX3	1500
83941	TM2D1	7023
83877	TM2D2	6233
80213	TM2D3	13169
4071	TM4SF1	8098
116441	TM4SF18	5242
79853	TM4SF20	2752
7104	TM4SF4	2378
9032	TM4SF5	939
53346	TM6SF1	4116
51768	TM7SF3	9764
9375	TM9SF2	8777
56889	TM9SF3	9714
9777	TM9SF4	7129
64114	TMBIM1	5287
7009	TMBIM6	9607
117531	TMC1	5074
117532	TMC2	6872
342125	TMC3	4977
147798	TMC4	4495
79838	TMC5	6500
11322	TMC6	15752
79905	TMC7	5863
147138	TMC8	7848
23023	TMCC1	11765
9911	TMCC2	5826
57458	TMCC3	6907
54499	TMCO1	5332
127391	TMCO2	928
55002	TMCO3	7069
255104	TMCO4	5211
145942	TMCO5A	3357
55374	TMCO6	6819
11018	TMED1	1806
10972	TMED10	6485
286102	TMED10P1	4043
100379220	TMED11P	542
10959	TMED2	4147
23423	TMED3	3143
222068	TMED4	4577
50999	TMED5	11018
283578	TMED8	7773
54732	TMED9	2760
23671	TMEFF2	6736
55273	TMEM100	2923
84336	TMEM101	6155
284114	TMEM102	2237
54868	TMEM104	5687
284186	TMEM105	3789
113277	TMEM106A	4236
54664	TMEM106B	8285
79022	TMEM106C	5174
84314	TMEM107	3967
66000	TMEM108	9921
79073	TMEM109	2424
8834	TMEM11	3458
283953	TMEM114	723
11070	TMEM115	2162
89894	TMEM116	10754
84216	TMEM117	3613
338773	TMEM119	3189
144404	TMEM120B	9395
80757	TMEM121	1872
114908	TMEM123	5261
128218	TMEM125	1890
84233	TMEM126A	3216
55863	TMEM126B	4400
55654	TMEM127	5413
85013	TMEM128	5730
92305	TMEM129	4720
222865	TMEM130	4891
23505	TMEM131	14548
54972	TMEM132A	8002
114795	TMEM132B	9147
92293	TMEM132C	4864
121256	TMEM132D	7770
124842	TMEM132E	4588
80194	TMEM134	3911
65084	TMEM135	10659
219902	TMEM136	4551
51524	TMEM138	5859
55281	TMEM140	7317
55260	TMEM143	3660
55314	TMEM144	15147
284339	TMEM145	2143
10430	TMEM147	2131
28978	TMEM14A	3968
645843	TMEM14E	1296
129303	TMEM150A	3958
284417	TMEM150B	1717
256472	TMEM151A	3184
201799	TMEM154	4753
132332	TMEM155	3648
80008	TMEM156	2592
25907	TMEM158	1867
57146	TMEM159	3232
54958	TMEM160	819
54929	TMEM161A	4196
153396	TMEM161B	10729
81615	TMEM163	13563
84187	TMEM164	8624
55858	TMEM165	16337
153339	TMEM167A	6614
56900	TMEM167B	6503
64418	TMEM168	10563
92691	TMEM169	5070
200728	TMEM17	4326
100113407	TMEM170B	8362
134285	TMEM171	2709
340061	TMEM173	4043
134288	TMEM174	1799
84286	TMEM175	5692
55365	TMEM176A	3904
28959	TMEM176B	7364
80775	TMEM177	5824
388021	TMEM179	5659
374395	TMEM179B	1587
129787	TMEM18	5985
79847	TMEM180	5158
57583	TMEM181	10682
130827	TMEM182	6141
92703	TMEM183A	4196
653659	TMEM183B	1912
202915	TMEM184A	8206
25829	TMEM184B	8619
55751	TMEM184C	5792
84548	TMEM185A	6959
79134	TMEM185B	6237
25880	TMEM186	3480
8269	TMEM187	2589
387522	TMEM189-UBE2V1	13397
147744	TMEM190	594
84222	TMEM191A	3553
728229	TMEM191B	2913
645426	TMEM191C	3781
201931	TMEM192	5922
23306	TMEM194A	6024
100131211	TMEM194B	4366
256130	TMEM196	4596
130612	TMEM198	3369
23670	TMEM2	14352
114801	TMEM200A	7639
399474	TMEM200B	2968
645369	TMEM200C	3659
199953	TMEM201	7728
338949	TMEM202	1303
94107	TMEM203	3291
79652	TMEM204	2061
55248	TMEM206	3316
131920	TMEM207	1449
29100	TMEM208	1795
84928	TMEM209	5353
255349	TMEM211	878
389177	TMEM212	2767
155006	TMEM213	4488
54867	TMEM214	6008
401498	TMEM215	5510
51259	TMEM216	2167
221468	TMEM217	2986
219854	TMEM218	8153
124446	TMEM219	3822
388335	TMEM220	4857
84065	TMEM222	9117
338661	TMEM225	1111
730130	TMEM229A	2558
161145	TMEM229B	7633
642987	TMEM232	10953
219623	TMEM26	7080
57393	TMEM27	1898
55754	TMEM30A	7578
161291	TMEM30B	4470
644444	TMEM30C	516
203562	TMEM31	742
55161	TMEM33	9281
59353	TMEM35	2556
140738	TMEM37	2484
79041	TMEM38A	3890
55151	TMEM38B	5527
55254	TMEM39A	7975
55116	TMEM39B	4573
55287	TMEM40	3670
90407	TMEM41A	7259
440026	TMEM41B	4485
79188	TMEM43	9124
93109	TMEM44	5435
55076	TMEM45A	6313
120224	TMEM45B	5411
83604	TMEM47	4572
55706	TMEM48	5326
10329	TMEM5	8369
23585	TMEM50A	3934
757	TMEM50B	8932
55092	TMEM51	2384
339456	TMEM52	1512
79639	TMEM53	5267
113452	TMEM54	2874
55529	TMEM55A	4800
90809	TMEM55B	4530
148534	TMEM56	15685
55219	TMEM57	5387
9528	TMEM59	10241
25789	TMEM59L	2844
85025	TMEM60	1035
199964	TMEM61	3057
80021	TMEM62	5149
9725	TMEM63A	18711
55362	TMEM63B	6568
169200	TMEM64	5887
157378	TMEM65	4305
51669	TMEM66	4948
91147	TMEM67	9901
137695	TMEM68	6877
51249	TMEM69	4519
137835	TMEM71	3745
643236	TMEM72	4321
157753	TMEM74	2173
641384	TMEM75	2164
84283	TMEM79	3081
388730	TMEM81	2446
388595	TMEM82	1520
144110	TMEM86A	5235
25963	TMEM87A	7855
84910	TMEM87B	5241
92162	TMEM88	1498
643965	TMEM88B	492
440955	TMEM89	664
58986	TMEM8A	5165
51754	TMEM8B	9957
389827	TMEM8C	1018
252839	TMEM9	4776
162461	TMEM92	3098
339168	TMEM95	1489
27346	TMEM97	3419
26022	TMEM98	3807
147184	TMEM99	3405
56674	TMEM9B	3534
7110	TMF1	10594
259236	TMIE	1861
388364	TMIGD1	1218
126259	TMIGD2	1645
55217	TMLHE	6222
7111	TMOD1	5749
29767	TMOD2	10661
29766	TMOD3	7702
7112	TMPO	11947
339967	TMPRSS11A	3969
132724	TMPRSS11B	3830
401136	TMPRSS11BNL	3544
9407	TMPRSS11D	3290
28983	TMPRSS11E	2121
389208	TMPRSS11F	2066
283471	TMPRSS12	3722
84000	TMPRSS13	5463
5651	TMPRSS15	4274
7113	TMPRSS2	10507
56649	TMPRSS4	6491
80975	TMPRSS5	2668
164656	TMPRSS6	4085
344805	TMPRSS7	2755
360200	TMPRSS9	4176
9168	TMSB10	1377
11013	TMSB15A	685
7114	TMSB4X	2129
7115	TMSB4XP1	932
7116	TMSB4XP2	447
9087	TMSB4Y	1687
83857	TMTC1	14870
160335	TMTC2	8934
160418	TMTC3	7328
84899	TMTC4	12613
83590	TMUB1	2192
79089	TMUB2	4562
81542	TMX1	5286
54495	TMX3	9412
56255	TMX4	6680
3371	TNC	13439
7124	TNF	2769
7126	TNFAIP1	5565
7127	TNFAIP2	6203
7128	TNFAIP3	8438
7130	TNFAIP6	2228
25816	TNFAIP8	6498
126282	TNFAIP8L1	7261
388121	TNFAIP8L3	2622
8797	TNFRSF10A	5369
8795	TNFRSF10B	5348
8794	TNFRSF10C	7713
8793	TNFRSF10D	3571
8792	TNFRSF11A	10102
4982	TNFRSF11B	3150
51330	TNFRSF12A	1849
23495	TNFRSF13B	8077
115650	TNFRSF13C	945
8764	TNFRSF14	7943
608	TNFRSF17	1125
8784	TNFRSF18	2177
55504	TNFRSF19	6658
7133	TNFRSF1B	4961
27242	TNFRSF21	5326
7293	TNFRSF4	1975
943	TNFRSF8	3738
3604	TNFRSF9	6342
8743	TNFSF10	5056
8600	TNFSF11	2729
407977	TNFSF12-TNFSF13	5741
10673	TNFSF13B	3143
8740	TNFSF14	4783
9966	TNFSF15	3701
8995	TNFSF18	2008
7292	TNFSF4	4239
944	TNFSF8	4916
8744	TNFSF9	1672
23043	TNIK	13608
10318	TNIP1	10011
79155	TNIP2	4728
79931	TNIP3	4023
8711	TNK1	4662
10188	TNK2	13238
8658	TNKS	13835
85456	TNKS1BP1	8531
80351	TNKS2	11414
64102	TNMD	3303
63923	TNN	5014
7134	TNNC1	1279
7125	TNNC2	1056
7135	TNNI1	8028
7136	TNNI2	1093
7138	TNNT1	2862
7139	TNNT2	5766
7140	TNNT3	3447
7141	TNP1	439
7142	TNP2	599
3842	TNPO1	10095
30000	TNPO2	9816
23534	TNPO3	7159
7143	TNR	11790
84629	TNRC18	17718
27327	TNRC6A	16400
23112	TNRC6B	22417
57690	TNRC6C	14032
7145	TNS1	17494
64759	TNS3	16110
84951	TNS4	7407
7146	TNXA	2998
10140	TOB1	3615
10766	TOB2	4905
114034	TOE1	4285
54472	TOLLIP	5573
10043	TOM1	7684
10040	TOM1L1	8869
146691	TOM1L2	14109
387990	TOMM20L	625
10953	TOMM34	4381
10452	TOMM40	3610
84134	TOMM40L	4207
54543	TOMM7	5060
9868	TOMM70A	7933
7150	TOP1	8312
116447	TOP1MT	7332
7151	TOP1P1	2431
7152	TOP1P2	1656
7153	TOP2A	7313
7155	TOP2B	10737
7156	TOP3A	10729
8940	TOP3B	7969
11073	TOPBP1	13158
1861	TOR1A	6500
26092	TOR1AIP1	5375
163590	TOR1AIP2	11990
27348	TOR1B	5110
27433	TOR2A	4438
64222	TOR3A	6346
9760	TOX	4551
84969	TOX2	6273
27324	TOX3	4914
9878	TOX4	7799
